,id,original_language,original_title,popularity
8577,5955,en,The Pledge,9.441
8578,297725,en,The Man Who Killed Don Quixote,9.703
8579,131978,es,Suave Patria,15.144
8580,9989,en,Antitrust,10.441
8581,10971,en,A Night to Remember,8.691
8582,84105,en,Frenemies,9.944
8583,8998,en,Friends with Money,9.442
8584,49009,en,The Way Back,9.192
8585,8270,en,The Lookout,8.441
8586,282631,ko,명량,10.195
8587,196750,ja,攻殻機動隊ARISE border: 1 Ghost Pain,11.694
8588,129670,en,Nebraska,8.444
8589,10684,en,Courage Under Fire,11.69
8590,73454,en,X,9.033
8591,500634,en,6 Balloons,10.451
8592,23916,en,Paradise Alley,8.578
8593,685621,en,The Last Airbender: Origins of the Avatar,11.361
8594,340402,en,Almost Christmas,10.697
8595,540239,en,Drake & Josh: Really Big Shrimp,8.83
8596,320007,de,Victoria,12.695
8597,315846,ja,海街diary,10.944
8598,31938,en,The Devil's Brigade,15.688
8599,10278,en,Return to Paradise,8.688
8600,58428,en,The Innkeepers,7.691
8601,28266,en,Scream Queen Hot Tub Party,9.957
8602,305638,da,Skammerens datter,10.443
8603,348892,hi,बजरंगी भाईजान,9.444
8604,1378,en,Shortbus,12.188
8605,11867,en,Barb Wire,11.187
8606,3177,ja,バトル・ロワイアルII 鎮魂歌,10.137
8607,239566,en,Get on Up,10.692
8608,416306,zh,捉迷藏,11.345
8609,123109,en,No One Lives,8.69
8610,6646,en,Treasure Island,7.187
8611,231576,en,Wish I Was Here,9.442
8612,20006,en,Pink Cadillac,13.686
8613,233607,ja,津軽嫁子 にっぽんポルノ物語,9.685
8614,10081,en,The Principal,8.935
8615,9980,en,Maximum Overdrive,15.728
8616,653744,en,Sergio,12.163
8617,24556,en,The Land Before Time XI: Invasion of the Tinysauruses,9.187
8618,19124,en,Blind Fury,15.719
8619,11860,en,Sabrina,9.935
8620,9920,en,Ultraviolet,13.686
8621,615666,en,A Boy Called Christmas,10.453
8622,9039,en,Trapped,9.934
8623,520900,en,The Personal History of David Copperfield,10.857
8624,214597,en,Fright Night 2: New Blood,10.188
8625,9923,en,Domino,9.435
8626,17814,en,Assault on Precinct 13,11.682
8627,11929,en,Dolores Claiborne,12.682
8628,11323,en,The Informant!,11.935
8629,28209,fr,Emmanuelle: L'antivierge,11.532
8630,8408,en,Day of the Dead,11.932
8631,890825,en,14 Peaks: Nothing Is Impossible,15.231
8632,20416,en,The Deep,7.182
8633,373226,es,Belzebuth,12.949
8634,97787,ja,映画 デジモンアドベンチャー,10.272
8635,11894,en,Curly Sue,13.931
8636,169813,en,Short Term 12,8.436
8637,29751,en,Batman Unmasked: The Psychology of the Dark Knight,10.233
8638,17277,en,The Fall of the Roman Empire,7.682
8639,359628,ja,映画 暗殺教室 卒業編,11.739
8640,86328,en,Terrifier,9.965
8641,10907,en,The Adventures of Robin Hood,10.182
8642,857253,cs,Pražský výběr – Symphony Bizarre,15.684
8643,846867,en,Mad God,9.324
8644,35703,en,Holiday in the Sun,15.684
8645,610643,en,#AnneFrank. Parallel Stories,8.724
8646,359246,en,Hell House LLC,8.187
8647,130925,en,Partysaurus Rex,11.934
8648,2046,en,The Gift,13.181
8649,88273,da,En kongelig affære,8.934
8650,3078,en,It Happened One Night,10.181
8651,215830,en,Open Grave,8.184
8652,13376,en,Eight Crazy Nights,10.18
8653,432787,en,Fun Mom Dinner,11.19
8654,4012,en,The Believer,7.18
8655,10161,en,My Left Foot: The Story of Christy Brown,10.179
8656,9674,ja,リング０　バースデイ,8.43
8657,8669,en,Charlie Bartlett,8.931
8658,890892,en,Singing in Oblivion,15.666
8659,431072,en,Step Sisters,12.19
8660,540242,pt,"Roberta, a Gueixa do Sexo",8.928
8661,157424,en,Cabin Fever: Patient Zero,8.933
8662,586595,en,After Midnight,13.87
8663,332976,en,Absolution,8.344
8664,14704,es,Donkey Xote,12.06
8665,278774,en,Zapped,10.934
8666,6973,en,In the Valley of Elah,9.43
8667,660354,es,Colombia in My Arms,11.046
8668,15379,en,Missing in Action,11.927
8669,485337,en,Gangster Land,10.879
8670,10466,en,The Money Pit,10.927
8671,8880,en,Che: Part Two,11.08
8672,485774,en,The Open House,12.189
8673,16456,en,The Crow: Wicked Prayer,10.429
8674,14362,en,Out for Justice,12.927
8675,318121,en,The Fundamentals of Caring,11.134
8676,11548,en,*batteries not included,10.676
8677,515818,fr,Yao,7.693
8678,446159,pt,Bacurau,13.848
8679,919,ja,Blood: The Last Vampire,12.427
8680,158999,en,Blackfish,10.681
8681,476631,en,Barbie: Dolphin Magic,11.68
8682,52454,en,Mega Shark vs. Crocosaurus,8.678
8683,13368,en,White Christmas,11.676
8684,16153,en,Alice Doesn't Live Here Anymore,7.425
8685,13358,en,A Dennis the Menace Christmas,8.567
8686,10675,en,Frantic,10.175
8687,6072,en,One Eight Seven,9.926
8688,447818,en,Generation Iron 2,10.444
8689,419706,en,Mary,10.697
8690,11054,en,Hairspray,7.174
8691,9819,en,Marvin's Room,8.675
8692,918,en,Blind Date,9.924
8693,121986,en,Frances Ha,6.929
8694,2103,en,Solaris,9.925
8695,1396,ru,Зеркало,11.674
8696,27740,en,A Return to Salem's Lot,6.696
8697,12521,en,Shocker,9.174
8698,9344,en,Kids,11.674
8699,763025,en,Never Back Down: Revolt,15.62
8700,3085,en,His Girl Friday,9.175
8701,531597,hi,सत्यमेव जयते,11.028
8702,560014,en,The Black String,8.069
8703,152748,en,Ain't Them Bodies Saints,9.428
8704,13383,es,Santa Claus,11.534
8705,783,en,Gandhi,14.423
8706,25128,en,Love & Sex,9.973
8707,4240,en,Titanic 2000,12.193
8708,10407,en,Housesitter,9.172
8709,396493,en,Creep 2,11.033
8710,354251,en,Southbound,11.679
8711,303542,it,Il ragazzo invisibile,13.177
8712,24803,en,Julie & Julia,9.924
8713,10518,en,Marathon Man,11.121
8714,11471,zh,英雄本色,13.17
8715,432527,hi,पद्मावत,9.682
8716,13776,en,Diner,8.42
8717,10395,en,Wolf,9.92
8718,19405,en,Recess: School's Out,9.671
8719,9613,en,Spider,8.921
8720,30628,en,The Miracle Maker,9.48
8721,573730,ja,劇場版メイドインアビス 深き魂の黎明,8.926
8722,794789,es,Una escuela en Cerro Hueso,14.051
8723,433252,en,Our Souls at Night,12.179
8724,53168,cn,喜劇之王,7.709
8725,10707,en,The Squid and the Whale,10.92
8726,9683,en,Bubble Boy,10.419
8727,297222,hi,पीके,9.424
8728,656968,en,A Christmas Carol,13.904
8729,521127,es,Reinos,10.512
8730,367544,en,The Spirit of Christmas,13.624
8731,7353,en,Fireflies in the Garden,7.919
8732,3780,ja,赤ひげ,8.168
8733,24767,en,Iron Will,9.416
8734,6620,en,Sabrina,10.667
8735,1777,en,Fahrenheit 9/11,9.917
8736,182560,en,Dark Places,10.872
8737,40394,it,Salon Kitty,8.816
8738,423590,ja,ママレード・ボーイ,10.276
8739,16394,en,Winnie the Pooh: Springtime with Roo,10.167
8740,437586,en,mid90s,13.18
8741,429691,en,Mind Blown,11.612
8742,644089,en,Blue Bayou,10.224
8743,388440,en,The Curse of Sleeping Beauty,11.173
8744,17993,en,Henry & June,11.415
8745,508330,en,Awoken,9.438
8746,877443,ko,왕십리 김종분,15.534
8747,538604,en,The After Party,10.929
8748,11963,en,Three Days of the Condor,8.414
8749,220,en,East of Eden,9.665
8750,531145,en,Boarding School,9.679
8751,89552,ja,ポルノ時代劇 忘八武士道,8.014
8752,593,ru,Солярис,12.414
8753,59678,en,Attack the Block,8.917
8754,667276,es,Las Leyendas: El Origen,6.652
8755,198287,en,After the Dark,11.918
8756,21733,cn,飛龍猛將,10.163
8757,8327,es,La montaña sagrada,12.163
8758,441183,en,Light of My Life,9.684
8759,411009,en,Amanda Knox,8.872
8760,10747,en,The Outlaw Josey Wales,10.363
8761,9570,en,The Black Hole,12.313
8762,253235,en,And So It Goes,11.918
8763,14872,en,The Cutting Edge: Going for the Gold,9.414
8764,506863,pl,Hurricane,14.427
8765,468202,it,La ragazza nella nebbia,11.073
8766,11859,en,Fair Game,10.912
8767,16437,en,Cyborg 2,7.772
8768,11804,en,White Noise,10.164
8769,10093,en,The Return,11.164
8770,369894,en,Wakefield,10.922
8771,475888,en,Tell It to the Bees,10.93
8772,65496,fr,Mes chères études,10.524
8773,3513,en,Legionnaire,8.912
8774,19848,en,The Players Club,10.722
8775,11335,en,Popeye,10.161
8776,452213,ja,未亡人変態地獄,8.911
8777,413992,en,Sweet Virginia,10.673
8778,10206,en,Buffy the Vampire Slayer,10.661
8779,97512,en,The Courier,9.935
8780,11185,en,"See No Evil, Hear No Evil",10.911
8781,10898,en,The Little Mermaid II: Return to the Sea,10.182
8782,800394,en,The Last Cruise,10.258
8783,529981,en,Bayou Caviar,9.525
8784,767585,zh,网络凶铃,8.699
8785,1441,en,The Contract,10.912
8786,14429,en,Drive Me Crazy,9.911
8787,11577,en,Pat Garrett & Billy the Kid,10.109
8788,9785,en,The Invisible,9.361
8789,15596,en,Back to School,9.409
8790,540247,en,Jurassic Galaxy,11.054
8791,1613,en,The 51st State,9.66
8792,43930,en,"Tomorrow, When the War Began",9.162
8793,34560,en,Halloweentown High,12.411
8794,440642,ru,Время первых,8.168
8795,423949,en,Unicorn Store,11.619
8796,258363,en,Desierto,9.164
8797,9585,en,Not Without My Daughter,7.408
8798,251471,en,A LEGO Brickumentary,7.634
8799,53566,fr,La Flûte à six schtroumpfs,9.358
8800,2001,en,We Own the Night,10.56
8801,502122,en,First Match,8.921
8802,9988,en,Beerfest,9.66
8803,138550,en,La máquina que hace estrellas,9.561
8804,627463,en,The Assistant,11.185
8805,21724,en,Dance Flick,10.41
8806,11689,it,I due superpiedi quasi piatti,10.657
8807,6916,it,...altrimenti ci arrabbiamo!,10.657
8808,260202,en,Turks & Caicos,8.292
8809,219572,zh,警察故事2013,10.662
8810,290,en,Barton Fink,10.156
8811,321974,en,Janis: Little Girl Blue,9.413
8812,45192,es,El profe,11.996
8813,10473,en,DragonHeart: A New Beginning,10.607
8814,589970,fr,Le Lion,8.684
8815,70578,en,Trespass,10.66
8816,10210,en,A Midsummer Night's Dream,10.907
8817,209262,en,Parkland,8.16
8818,16161,en,Baby Boy,7.156
8819,2453,en,Harley Davidson and the Marlboro Man,9.405
8820,95935,ja,映画ドラえもん 新・のび太の宇宙開拓史,7.478
8821,380623,fr,Nocturama,9.413
8822,21610,en,Nighthawks,10.155
8823,17332,en,The Soloist,8.908
8824,9541,en,Jersey Girl,13.156
8825,12609,da,"Hjælp, jeg er en fisk",10.655
8826,1649,en,Bill & Ted's Bogus Journey,10.904
8827,1997,en,Deux Frères,8.655
8828,9081,en,Waking Life,9.405
8829,10724,en,Firefox,11.403
8830,16553,en,Little Manhattan,12.405
8831,333384,en,Lowriders,9.843
8832,35169,en,Furry Vengeance,9.656
8833,495673,fr,Le Flic de Belleville,7.668
8834,84204,en,Grabbers,9.157
8835,14197,en,My Sassy Girl,7.405
8836,11880,en,Dog Soldiers,10.903
8837,452,da,Idioterne,11.153
8838,10141,en,Dirty Rotten Scoundrels,13.402
8839,431261,en,American Wrestler: The Wizard,8.602
8840,9886,en,Johnny Mnemonic,12.152
8841,440762,en,Jay and Silent Bob Reboot,10.926
8842,5528,fr,Les Choristes,10.903
8843,736485,en,Monster Hunters,10.442
8844,3537,en,Fame,7.651
8845,16225,en,Heavy Metal 2000,8.902
8846,299,en,Ocean's Eleven,12.902
8847,11455,en,Up in Smoke,9.151
8848,118957,en,Bait,10.905
8849,811828,es,Vivo,9.797
8850,23128,en,The Cove,8.653
8851,438259,en,Journey's End,14.812
8852,25678,en,American Ninja 2: The Confrontation,10.15
8853,485166,fr,Amanda,10.164
8854,382399,en,High Strung,10.407
8855,11286,en,The Cannonball Run,11.449
8856,10560,en,Center Stage,7.4
8857,13192,en,Moonwalker,10.399
8858,1537,en,Changing Lanes,9.65
8859,306264,en,Power Rangers Super Megaforce: The Legendary Battle,7.946
8860,107748,es,Sin tetas no hay paraíso,10.072
8861,119738,en,Thunderstruck,11.153
8862,19142,en,The Return of Swamp Thing,8.899
8863,398174,en,Film Stars Don't Die in Liverpool,11.66
8864,100,en,"Lock, Stock and Two Smoking Barrels",11.675
8865,563710,en,Angela's Christmas,11.16
8866,323262,en,Holidays,11.406
8867,37498,en,Knock Off,11.649
8868,613868,pt,Primos,8.674
8869,11384,en,The Hard Way,10.148
8870,399440,en,Peterloo,8.263
8871,353998,en,The Story Room: The Making of 'Lilo & Stitch',8.229
8872,2011,fr,Persepolis,12.349
8873,250124,en,The Diary of a Teenage Girl,11.904
8874,516355,es,Memorias de un hombre en pijama,7.46
8875,449749,en,The Leisure Seeker,9.159
8876,11356,en,The Odd Couple,8.148
8877,534259,en,Blinded by the Light,8.918
8878,11566,en,Dave,9.147
8879,1534,en,Pathfinder,12.149
8880,342163,es,Sin hijos,9.542
8881,10122,en,Flight of the Navigator,11.146
8882,570,fr,À ma soeur!,7.897
8883,848788,cn,梅艷芳,12.946
8884,588367,en,The Humans,8.956
8885,92182,en,Silent House,9.149
8886,15213,en,Everyone's Hero,8.148
8887,597156,en,The Boys in the Band,10.691
8888,11002,en,"Greystoke: The Legend of Tarzan, Lord of the Apes",10.596
8889,14372,en,Leviathan,9.346
8890,763285,en,Ambulance,12.839
8891,3121,en,Nashville,9.896
8892,759,en,Gentlemen Prefer Blondes,12.096
8893,33555,en,Sherlock Holmes,10.118
8894,113,ko,봄 여름 가을 겨울 그리고 봄,11.096
8895,67911,en,Bucky Larson: Born to Be a Star,9.399
8896,14864,en,The Hot Spot,14.144
8897,227700,en,Anna,10.649
8898,314385,en,By the Sea,8.601
8899,653723,en,Boys State,8.661
8900,209355,fr,Quai d'Orsay,12.899
8901,53080,en,Malibu Shark Attack,6.575
8902,356298,en,Don't Think Twice,6.901
8903,985,en,Eraserhead,9.893
8904,412242,es,Pariente,7.352
8905,23919,en,Porky's Revenge,9.393
8906,892724,en,Squad,13.955
8907,275985,en,The Coed and the Zombie Stoner,8.818
8908,476389,en,Anastasia: Once Upon a Time,11.562
8909,465109,en,The Week Of,10.055
8910,300693,en,Truth,9.399
8911,795522,en,The Spine of Night,12.111
8912,273153,fr,La Belle Saison,10.649
8913,54186,ja,告白,7.895
8914,527632,en,Hope Springs Eternal,9.576
8915,16723,en,Sugar & Spice,7.643
8916,451657,fr,Jusqu'à la garde,9.904
8917,18857,cn,重案組,10.392
8918,225086,ja,AURA ～魔竜院光牙最後の闘い～,9.657
8919,455605,de,Heilstätten,9.903
8920,381707,es,Nuestros amantes,7.649
8921,373877,ja,ワンピース エピソード オブ サボ～3兄弟の絆 奇跡の再会と受け継がれる意志～,9.648
8922,3586,en,Prêt-à-Porter,9.891
8923,77887,en,Hawaiian Vacation,10.394
8924,11697,en,The Man Who Shot Liberty Valance,10.592
8925,734280,en,Midnight at the Magnolia,8.441
8926,399031,fr,Happy End,10.651
8927,646593,en,Wander,12.194
8928,521720,en,Avengers Grimm: Time Wars,10.663
8929,66129,fr,Les Tuche,9.394
8930,654,en,On the Waterfront,11.141
8931,615177,en,Coffee & Kareem,10.671
8932,127560,en,The Railway Man,8.645
8933,18196,en,The Sentinel,8.89
8934,10772,it,Django,11.841
8935,137773,ja,戦慄のミラージュポケモン,11.872
8936,11899,en,The Muppets Take Manhattan,8.89
8937,801528,en,Framing Britney Spears,9.936
8938,615761,de,Undine,8.676
8939,27374,en,Lake Mungo,8.392
8940,22302,fr,Polytechnique,9.392
8941,338100,en,Grace Stirs Up Success,9.906
8942,301728,en,Infini,8.895
8943,14510,en,From Beyond,9.639
8944,2665,en,Airplane II: The Sequel,11.889
8945,95170,ja,劇場版 そらのおとしもの 時計じかけの哀女神,8.711
8946,706503,fr,Balle perdue,12.674
8947,531509,en,Otherhood,9.91
8948,87499,en,The East,8.393
8949,1406,en,City Slickers,11.138
8950,413388,es,O Silêncio do Céu,11.606
8951,244509,en,Cold in July,9.142
8952,487702,en,F*&% the Prom,9.899
8953,13932,en,Jack-Jack Attack,9.139
8954,354110,en,Forsaken,8.394
8955,363343,hi,रईस,9.896
8956,887005,en,Megalodon!: Great White Godfather,6.546
8957,149910,en,Super Buddies,7.892
8958,542314,es,Maradona Confidencial,11.85
8959,34803,en,Death at a Funeral,11.589
8960,449684,fr,Girls with Balls,9.657
8961,320048,en,Ratter,13.392
8962,366017,en,You Cast A Spell On Me,7.953
8963,19583,en,Fierce People,8.568
8964,262,en,The King of Comedy,9.136
8965,253450,zh,刺客聶隱娘,10.642
8966,17894,en,The Beautician and the Beast,9.886
8967,11499,en,Frost/Nixon,11.887
8968,28682,it,Emanuelle in America,7.325
8969,11463,en,Battle of Britain,9.886
8970,505579,en,Bent,9.648
8971,97802,en,Emmanuelle In Space 1 - First Contact,15.055
8972,10156,en,History of the World: Part I,11.635
8973,738646,en,Operation Christmas Drop,9.935
8974,13503,en,Texas Rangers,9.415
8975,9027,en,The Guru,8.385
8976,4477,en,The Devil's Own,10.635
8977,718838,en,Mothering Sunday,14.391
8978,355008,en,Special Correspondents,10.392
8979,301056,en,Enchanted Kingdom,11.609
8980,7010,en,The Wild Geese,10.884
8981,20755,en,Air Bud: World Pup,9.134
8982,17529,en,True Grit,14.134
8983,5156,it,Ladri di biciclette,10.284
8984,127517,en,Disconnect,8.887
8985,995,en,Stagecoach,11.334
8986,15706,en,Another Gay Sequel: Gays Gone Wild!,9.675
8987,582885,fr,Mignonnes,9.924
8988,9037,en,Grease 2,9.383
8989,665135,en,Elephant,9.213
8990,500006,no,Utøya 22. juli,13.895
8991,227735,en,Dolphin Tale 2,8.138
8992,10083,en,No Way Out,8.882
8993,644831,en,Blithe Spirit,7.412
8994,613183,es,Todas las pecas del mundo,10.905
8995,10190,en,Towelhead,10.134
8996,3489,en,88 Minutes,11.384
8997,23685,en,Monkeybone,10.883
8998,33641,en,Frankenfish,10.133
8999,58767,en,Sniper: Reloaded,10.134
9000,15566,en,Surviving Christmas,12.083
9001,12772,en,Leap of Faith,7.631
9002,399790,en,Churchill,13.891
9003,1245,en,The Remains of the Day,9.131
9004,381075,en,Teenage Cocktail,10.638
9005,11802,en,Space Chimps,13.832
9006,381518,en,Mindhorn,11.639
9007,118683,en,Maximum Conviction,9.084
9008,28450,en,The Rift,8.39
9009,13127,zh,殺破狼,9.832
9010,11469,en,Black Knight,12.831
9011,10806,en,In & Out,8.631
9012,6020,en,Sorority Boys,8.381
9013,531949,en,Father of the Year,9.894
9014,19508,en,Garfield's Pet Force,8.603
9015,11615,en,The Life of David Gale,12.081
9016,590164,en,Mercy Black,9.147
9017,11896,en,Throw Momma From the Train,9.129
9018,10023,en,Dragnet,10.629
9019,797488,en,Dangerous Medicine,8.723
9020,8265,fr,Bienvenue chez les ch'tis,11.531
9021,519056,en,The Glorias,10.905
9022,18169,en,About Last Night...,8.129
9023,2058,en,Addicted to Love,8.38
9024,38766,en,Halls of Montezuma,10.479
9025,245538,ja,ワンピース エピソード・オブ・メリー ～もうひとりの仲間の物語～,7.773
9026,27088,en,The Last American Virgin,10.878
9027,24684,en,An Education,9.631
9028,11676,en,Nothing to Lose,9.129
9029,429238,en,Coin Heist,9.887
9030,16205,en,Jack Brooks: Monster Slayer,8.63
9031,10818,fr,Naissance des pieuvres,11.58
9032,554311,fr,Zombi Child,8.747
9033,411638,es,Tarde para la ira,11.886
9034,333357,en,Stephanie,12.137
9035,32874,en,"Sabrina, Down Under",9.278
9036,459616,fr,Alad'2,8.892
9037,4421,en,G.I. Jane,12.378
9038,14696,ja,雨月物語,8.628
9039,479259,en,Lost Girls & Love Hotels,9.92
9040,26688,en,Sorority Row,9.879
9041,24655,en,The Car,9.126
9042,13025,en,Diary of the Dead,11.128
9043,297160,en,XX,9.885
9044,556509,ko,사바하,10.214
9045,70954,en,The Hunter,9.88
9046,22596,en,Safety Last!,10.377
9047,6575,en,Walk Hard: The Dewey Cox Story,8.128
9048,10757,hi,कभी ख़ुशी कभी ग़म,9.627
9049,9333,en,Last Man Standing,11.627
9050,364116,en,The Other Side of the Door,10.884
9051,391626,en,The Offering,10.363
9052,453191,fr,Le Grand Méchant Renard et autres contes...,10.385
9053,609488,ja,変態テレフォンＯＮＡＮＩＥ,8.655
9054,647283,no,Polaroid,12.882
9055,22309,en,The Fighting Temptations,9.096
9056,11426,en,From Here to Eternity,9.126
9057,9764,ru,Дерсу Узала,8.874
9058,784047,en,Creating The Queen's Gambit,8.705
9059,484482,fr,Le Grand Bain,9.14
9060,510938,en,The Matchmaker's Playbook,6.494
9061,471342,en,Montford: The Chickasaw Rancher,8.215
9062,51248,en,2011/11/11,10.377
9063,694843,he,אסיה,11.415
9064,9421,fr,Le Dîner de cons,10.073
9065,19698,en,Porky's II: The Next Day,15.138
9066,414453,en,Columbus,10.833
9067,49787,en,The Reef,6.487
9068,353569,en,Table 19,12.131
9069,574207,en,The Operative,10.142
9070,411736,en,Batman: Return of the Caped Crusaders,9.38
9071,46829,en,Barney's Version,10.624
9072,579872,ru,Вдова,9.259
9073,158445,ko,7번방의 선물,11.324
9074,444431,he,פוקסטרוט,8.381
9075,106958,ko,드래곤 볼: 싸워라 손오공 이겨라 손오공,9.99
9076,67203,en,Arctic Predator,11.933
